STREET_ID,STREET_TYPE,OFFICIAL_NAME,SHORT_NAME
260340,Ptja,Platja de Sant Miquel,Ptja Sant Miquel
260409,C,Carrer de Plegamans,Plegamans
260500,C,Carrer del Plom,Plom
260602,C,Carrer de Plutó,Plutó
260704,C,Carrer de la Pobla de Lillet,Pobla de Lillet
260781,C,Carrer de Poblet,Poblet
260806,C,Carrer de la Poesia,Poesia
260908,Pl,Plaça del Poeta Boscà,Pl Poeta Boscà
261004,C,Carrer del Poeta Cabanyes,Poeta Cabanyes
261037,C,Carrer del Poeta,Poeta
261106,Parc,Parc del Poeta Eduard Marquina,Parc Pta Marquina
261150,C,Carrer del Boix,Boix
261208,C,Carrer del Poeta Masifern,Poeta Masifern
261300,Pl,Plaça del Consell de la Vila,Pl Consell Vila
261376,C,Carrer de les Poncelles,Poncelles
261401,C,Carrer de Polònia,Polònia
261478,Camí,Camí del Polvorí,Camí Polvorí
261503,C,Carrer del Pom d'Or,Pom d'Or
261605,C,Carrer de Pomar,Pomar
261707,C,Carrer de Pomaret,Pomaret
261853,Av,Avinguda de Pompeu Fabra,Av Pompeu Fabra
261875,Pl,Plaça de Pompeu Gener,Pl Pompeu Gener
261900,C,Carrer de Ponce de León,Ponce de León
262007,C,Carrer de Pons,Pons
262109,Pl,Plaça de Pons i Clerch,Pl Pons i Clerch
262200,C,Carrer de Pons i Gallarza,Pons i Gallarza
262302,C,Carrer de Pons i Serra,Pons i Serra
262404,C,Carrer de Pons i Subirà,Pons i Subirà
262608,C,Carrer de Pontevedra,Pontevedra
262700,C,Carrer de Pontils,Pontils
262801,C,Carrer de Pontons,Pontons
262903,C,Carrer de Porrera,Porrera
262958,C,Carrer del Port de la Selva,Port Selva
263000,C,Carrer de Porta,Porta
263101,Ptge,Passatge de Porta,Ptge Porta
263203,C,Carrer de les Portadores,Portadores
263407,C,Carrer de Portbou,Portbou
263509,C,Carrer de Portlligat,Portlligat
263600,C,Carrer del Portell,Portell
263702,Pl,Plaça dels Porxos,Pl Porxos
263804,C,Carrer de Portolà,Portolà
263906,C,Carrer de Portugal,Portugal
264002,C,Carrer de Portugalete,Portugalete
264206,C,Carrer de l'Avenir,Avenir
264308,C,Carrer de Potosí,Potosí
264400,C,Carrer del Pou de la Cadena,Pou de la Cadena
264501,C,Carrer del Pou Dolç,Pou Dolç
264603,C,Carrer del Pou de l'Estanc,Pou de l'Estanc
264705,C,Carrer del Pou de l'Estany,Pou de l'Estany
264807,C,Carrer del Pou de la Figuera,Pou de la Figuera
264909,C,Carrer del Pou de la Figuereta,Pou Figuereta
265005,C,Carrer del Pou,Pou
265209,C,Carrer del Pou de la Riera,Pou de la Riera
265300,C,Carrer de Prada,Prada
265402,C,Carrer de Praga,Praga
265504,Ctra,Carretera del Prat,Ctra Prat
265708,Rbla,Rambla de Prat,Rbla Prat
265800,C,Carrer del Prat d'en Rull,Prat d'en Rull
266008,C,Carrer dels Prats de Rei,Prats de Rei
266100,C,Carrer de Prat d'en Roquer,Prat d'en Roquer
266201,C,Carrer de Premià,Premià
266405,Rbla,Rambla de Prim,Rbla Prim
266507,Pl,Plaça de Prim,Pl Prim
266551,Ptge,Passatge de Prim,Ptge Prim
266802,C,Carrer de Julián Besteiro,Julián Besteiro
266904,C,Carrer de la Princesa,Princesa
267000,Av,Avinguda del Príncep d'Astúries,Av Prínc Astúries
267102,C,Carrer del Príncep Jordi,Príncep Jordi
267306,C,Carrer del Príncep de Viana,Príncep de Viana
267408,C,Carrer del Printzea Bianako P E,Print Bianako P E
267500,C,Carrer del Priorat,Priorat
267554,E.A.,Cárcel Trinidad,E.A. Cárcel Trinid
267601,C,Carrer de la Proclamació,Proclamació
267703,C,Carrer del Profeta,Profeta
267805,C,Carrer del Progrés,Progrés
267816,C,Carrer dels Nou Barris,Nou Barris
267838,Pl,Plaça de Ventura Gassol,Pl Ventura Gassol
267850,C,Carrer del Tossal,Tossal
267907,C,Carrer de Provençals,Provençals
268003,C,Carrer de Provença,Provença
268105,C,Carrer de la Providència,Providència
268207,C,Carrer de Pruit,Pruit
268309,Ptge,Passatge de Prunera,Ptge Prunera
268353,C,Carrer P E Poble Espanyol,P E Poble Espamyol
268400,C,Carrer del Pont,Pont
268502,C,Carrer del Pont de Sant Martí,Pont de Sant Martí
268604,C,Carrer del Pont del Treball Digne,Pont Treball Digne
268808,Av,Avinguda del Portal de l'Àngel,Av Portal Àngel
268841,Pta,Porta d'Àvila P E,Pta Àvila P E
269006,C,Carrer del Portal Nou,Portal Nou
269040,Pta,Porta de Montblanc P E,Pta Montblanc P E
269061,Pta,Porta de Prada P E,Pta Prada P E
269108,Pl,Plaça del Portal de la Pau,Pl Portal Pau
269200,C,Carrer del Portal de Santa Madrona,Portal Sta Madrona
269301,C,Carrer de la Portaferrissa,Portaferrissa
269403,C,Carrer de Puerto Príncipe,Puerto Príncipe
269607,Pl,Plaça del Nen de la Rutlla,Pl N de la Rutlla
269709,C,Carrer de Puig i Cadafalch,Puig i Cadafalch
269800,C,Carrer del Puig Castellar,Puig Castellar
269902,Av,Avinguda de Puig de Jorba,Av Puig de Jorba
270005,C,Carrer de Puig i Valls,Puig i Valls
270107,C,Carrer de Puigcerdà,Puigcerdà
270209,C,Carrer de Puiggarí,Puiggarí
270300,C,Carrer de Puiggener,Puiggener
270402,Ptge,Passatge del Puigmadrona,Ptge Puigmadrona
270606,C,Carrer de Puigmartí,Puigmartí
270708,C,Carrer de Puig-reig,Puig-reig
270800,C,Carrer de Puig i Xoriguer,Puig i Xoriguer
270901,C,Carrer de Pujades,Pujades
271100,Pg,Passeig de Pujades,Pg Pujades
271201,C,Carrer de Pujalt,Pujalt
271303,C,Carrer de Pujol,Pujol
271507,C,Carrer de Can Pujolet,Can Pujolet
271609,Ptge,Passatge d'en Pujolet,Ptge Pujolet
271700,C,Carrer de la Puríssima,Puríssima
271802,C,Carrer de la Puríssima Concepció,Psima Concepció
271904,C,Carrer del Putget,Putget
272000,C,Carrer de Quer,Quer
272204,C,Carrer de Queralt,Queralt
272408,C,Carrer de Quesada,Quesada
272452,C,Carrer del Quetzal,Quetzal
272500,C,Carrer de Quevedo,Quevedo
272601,C,Carrer de la Química,Química
272703,C,Carrer d'en Quintana,Quintana
272805,Ptge,Passatge de Quintana,Ptge Quintana
273003,C,Carrer de Quito,Quito
273207,C,Carrer de Rabassa,Rabassa
273309,C,Carrer del Rabí Rubèn,Rabí Rubèn
273353,C,Carrer de la Rábida,Rábida
273400,C,Carrer de Radas,Radas
273502,C,Carrer del Radi,Radi
273706,C,Carrer de Rafael Batlle,Rafael Batlle
273808,C,Carrer de Rafael Capdevila,Rafael Capdevila
273852,C,Carrer de Ràfols,Ràfols
273900,C,Carrer del Rajoler,Rajoler
274006,C,Carrer de les Ramelleres,Ramelleres
274108,C,Carrer de Puig d'Óssa,Puig d'Óssa
274200,C,Carrer de Ramiro de Maeztu,Ramiro de Maeztu
274301,C,Carrer de Ramis,Ramis
274505,C,Carrer de Ramon Albó,Ramon Albó
274607,Plta,Placeta del Pi,Plta Pi
274651,Plta,Placeta de Ramon Amadeu,Plta Ramon Amadeu
274709,C,Carrer de Ramon Batlle,Ramon Batlle
274800,C,Carrer de Ramón y Cajal,Ramón y Cajal
274902,Pl,Plaça de Raimon Casellas,Pl Raimon Casellas
275100,C,Carrer de Ramon Mas,Ramon Mas
275202,C,Carrer de Ramon Miquel i Planas,R Miquel Planas
275257,Pl,Plaça de Ramon Riera,Pl Ramon Riera
275304,C,Carrer de Ramon Rocafull,Ramon Rocafull
275450,Pl,Plaça de Raquel Meller,Pl Raquel Meller
275508,C,Carrer de Raset,Raset
275600,Av,Avinguda dels Rasos de Peguera,Av Rasos Peguera
275701,Ptge,Passatge de Ratés,Ptge Ratés
275803,C,Carrer d'en Rauric,Rauric
275905,C,Carrer de Ravella,Ravella
276001,Pl,Plaça Reial,Pl Reial
276103,C,Carrer de l'Isard,Isard
276307,C,Carrer de Recesvint,Recesvint
276500,C,Carrer del Rector Bruguera,Rector Bruguera
276602,C,Carrer del Rector de Vallfogona,Rector Vallfogona
276680,Av,Avinguda del Rectoret,Av Rectoret
276704,C,Carrer de la Rectoria,Rectoria
276908,C,Carrer del Rec,Rec
277004,C,Carrer del Rec Comtal,Rec Comtal
277106,Ptge,Passatge del Redemptor,Ptge Redemptor
277208,C,Carrer de Regàs,Regàs
277300,C,Carrer del Regent Mendieta,Regent Mendieta
277401,Ptge,Passatge del Regent Mendieta,Ptge Rgnt Mendieta
277503,C,Carrer del Regomir,Regomir
277605,Pl,Plaça del Regomir,Pl Regomir
277707,C,Carrer de Reig i Bonet,Reig i Bonet
277809,C,Carrer de la Reina Amàlia,Reina Amàlia
277900,C,Carrer de la Reina Cristina,Reina Cristina
278007,Pg,Passeig de la Reina Elisenda de Montcada,Pg Rna E Montcada
278109,C,Carrer de la Reina Elionor,Reina Elionor
278200,Av,Avinguda de la Reina Maria Cristina,Av Rna M Cristina
278302,Pl,Plaça de la Reina Maria Cristina,Pl Rna M Cristina
278404,C,Carrer de la Reina Victòria,Reina Victòria
278459,Jard,Jardins de la Reina Victòria,Jard Rna Victòria
278608,C,Carrer de Reixac,Reixac
278700,Ptge,Passatge del Rellotge,Ptge Rellotge
278801,C,Carrer de Rembrandt,Rembrandt
278903,C,Carrer del Remei,Remei
279101,C,Carrer de la Renaixença,Renaixença
279203,C,Carrer de Renart,Renart
279407,C,Carrer del Repartidor,Repartidor
279509,Pl,Plaça d'Angeleta Ferrer,Pl Angeleta Ferrer
279600,Av,Avinguda de la República Argentina,Av Repúb Argentina
279702,C,Carrer de Requesens,Requesens
279804,C,Carrer de la Residència,Residència
279837,E.A.,Residència Pau Casals,E.A. Res Pau Casal
279906,C,Carrer de la Ginestera,Ginestera
280100,C,Carrer de Reus,Reus
280202,C,Carrer de Mossèn Amadeu Oller,Msèn Amadeu Oller
280304,C,Carrer de Mossèn Josep Bundó,Mossèn Josep Bundó
280406,C,Carrer de Mossèn Quintí Mallofrè,Mossèn Q Mallofrè
280508,C,Carrer de Mossèn Epifani Lorda,Msèn Epifani Lorda
280552,C,Carrer de Mossèn Xiró,Mossèn Xiró
280574,C,Carrer de Mossèn Masdexeixart,Mossèn Masdexeixar
280600,Pl,Plaça del Rei,Pl Rei
280701,C,Carrer del Rei Martí,Rei Martí
280803,C,Carrer dels Reis Catòlics,Reis Catòlics
280858,C,Carrer de la Belladona,Belladona
280905,C,Carrer de Rialb,Rialb
281103,C,Carrer de la Ribagorça,Ribagorça
281307,C,Carrer de Ribes,Ribes
281409,Ctra,Carretera de Ribes,Ctra Ribes
281500,C,Carrer de Ribelles,Ribelles
281602,C,Carrer de la Ribera,Ribera
281657,Ptge,Passatge de Ricard Canals,Ptge Ricard Canals
281704,C,Carrer de Ricardo Calvo,Ricardo Calvo
281806,C,Carrer de Ricart,Ricart
282004,C,Carrer de Riells,Riells
282106,C,Carrer de la Riera Alta,Riera Alta
282208,C,Carrer de la Riera Baixa,Riera Baixa
282252,Rier,Riera Blanca,Rier Blanca
282300,C,Carrer de la Riera d'Horta,Riera d'Horta
282401,C,Carrer de la Riera de Sant Miquel,Riera Sant Miquel
282503,C,Carrer de la Riera de Vallcarca,Riera de Vallcarca
282605,C,Carrer de la Riereta,Riereta
282650,Av,Avinguda de Rio de Janeiro,Av Rio de Janeiro
282707,C,Carrer del Riu de la Plata,Riu de la Plata
282809,C,Carrer del Riu de l'Or,Riu de l'Or
283007,C,Carrer de Ríos Rosas,Ríos Rosas
283109,C,Carrer de Ripoll,Ripoll
283200,C,Carrer del Ripollès,Ripollès
283302,C,Carrer de Ripollet,Ripollet
283404,C,Carrer de Rita Bonnat,Rita Bonnat
283506,C,Carrer del Ritme,Ritme
283608,C,Carrer de Riudarenes,Riudarenes
283801,C,Carrer de Riudecanyes,Riudecanyes
283903,C,Carrer de Riudoms,Riudoms
284101,Av,Avinguda de Rius i Taulet,Av Rius i Taulet
284203,C,Carrer de Rius i Taulet P E,Rius Taulet P E
284305,Pl,Plaça de la Vila de Gràcia,Pl Vila de Gràcia
284407,C,Carrer de Rivadeneyra,Rivadeneyra
284509,Bda,Baixada de Rivero,Bda Rivero
284600,C,Carrer de Rivero,Rivero
284702,Ptge,Passatge de Robacols,Ptge Robacols
284804,C,Carrer d'en Robador,Robador
284950,C,Carrer de Robert Gerhard,Robert Gerhard
285002,C,Carrer de Sabino Arana,Sabino Arana
285104,C,Carrer de Robrenyo,Robrenyo
285206,C,Carrer d'en Roca,Roca
285400,Ptge,Passatge de Roca,Ptge Roca
285501,C,Carrer de Roca i Batlle,Roca i Batlle
285603,C,Carrer de Rocabertí,Rocabertí
285705,C,Carrer de Rocabruna,Rocabruna
285807,C,Carrer de Rocafort,Rocafort
285909,C,Carrer del Roine,Roine
286005,C,Carrer de Rodes,Rodes
286107,C,Carrer de Rodríguez,Rodríguez
286209,C,Carrer de Rodrigo Caro,Rodrigo Caro
286300,C,Carrer de Rogent,Rogent
286402,C,Carrer de Roger,Roger
286504,C,Carrer de Roger de Flor,Roger de Flor
286606,Ptge,Passatge de Roger de Flor,Ptge Roger de Flor
286708,C,Carrer d'en Roig,Roig
286800,C,Carrer de Roig i Solé,Roig i Solé
286901,C,Carrer de Roís de Corella,Roís de Corella
287201,Av,Avinguda de Roma,Av Roma
287303,C,Carrer de Roma,Roma
287405,C,Carrer de Román Macaya,Román Macaya
287507,C,Carrer de Romaní,Romaní
287609,C,Carrer de Romans,Romans
287700,C,Carrer del Romaninar,Romaninar
287755,C,Carrer del Romeu,Romeu
287802,Ptge,Passatge de Ròmul Bosch,Ptge Ròmul Bosch
287868,Ptge,Passatge del Gatell,Ptge Gatell
287904,C,Carrer de les Roquetes,Roquetes
288000,Ptge,Passatge de Ros,Ptge Ros
288102,C,Carrer de Ros de Olano,Ros de Olano
288204,C,Carrer de la Rosa,Rosa
288408,C,Carrer del Roser,Roser
288500,Ptge,Passatge del Roserar,Ptge Roserar
288601,C,Carrer de Rosales,Rosales
288703,C,Carrer de Rosalía de Castro,Rosalía de Castro
288805,C,Carrer del Rosari,Rosari
288907,C,Carrer de la Vila de Roses,Vila de Roses
289105,C,Carrer del Rosselló,Rosselló
289207,C,Carrer de Rossend Arús,Rossend Arús
289309,C,Carrer de Rossend Nobas,Rossend Nobas
289400,C,Carrer de Rosés,Rosés
289604,Pl,Plaça de Can Rosés,Pl Can Rosés
289706,C,Carrer d'en Rosic,Rosic
289808,C,Carrer de Rossell,Rossell
289852,C,Carrer de Rosselló i Porcel,Rosselló i Porcel
289900,C,Carrer de Roura,Roura
290002,Ptge,Passatge de Roura,Ptge Roura
290104,Ptge,Passatge de Rovira,Ptge Rovira
290159,C,Carrer de Rovira i Virgili,Rovira i Virgili
290206,Pl,Plaça de Rovira i Trias,Pl Rovira i Trias
290308,C,Carrer de Rubén Darío,Rubén Darío
290400,C,Carrer de Rubens,Rubens
290501,C,Carrer del Robí,Robí
290603,C,Carrer de Rubinstein,Rubinstein
290705,Jard,Jardins de Rubió i Lluch,Jard Rubió i Lluch
290807,C,Carrer de Rubió i Ors,Rubió i Ors
290840,Av,Avinguda dels Rossinyols,Av Rossinyols
290909,Ptge,Passatge de Santa Maria de Vilalba,Ptge Sta M Vilalba
291005,C,Carrer de Ruíz de Padrón,Ruíz de Padrón
291107,C,Carrer d'en Rull,Rull
291209,Ptge,Passatge de Rustullet,Ptge Rustullet
291300,C,Carrer de S'Agaró,S'Agaró
291402,C,Carrer de Sa Tuna,Sa Tuna
291606,C,Carrer de Sabastida,Sabastida
291708,C,Carrer del Sabateret,Sabateret
291800,C,Carrer de Sacedón,Sacedón
292008,C,Carrer de Sagàs,Sagàs
292100,Ptge,Passatge de la Sagrada Família,Ptge Sgda Família
292201,Pl,Plaça de la Sagrada Família,Pl Sagrada Família
292303,C,Carrer del Sagrat Cor,Sagrat Cor
292405,Bda,Baixada de la Sagrera,Bda Sagrera
292507,C,Carrer de la Sagrera,Sagrera
292609,Ptge,Passatge d'en Sagristà,Ptge Sagristà
292700,C,Carrer dels Sagristans,Sagristans
292802,C,Carrer de Sagués,Sagués
292904,Ptge,Passatge de Ca dels Seguers,Ptge Ca Seguers
293000,C,Carrer de Sagunt,Sagunt
293102,C,Carrer de la Sal,Sal
293204,Ptge,Passatge de Saladrigas,Ptge Saladrigas
293306,C,Carrer de Salamanca,Salamanca
293408,C,Carrer de Saldes,Saldes
293500,C,Carrer de Salern,Salern
293601,C,Carrer de Sales i Ferré,Sales i Ferré
293703,C,Carrer de la Saleta,Saleta
293805,C,Carrer de Salinas,Salinas
293907,C,Carrer de Salomó,Salomó
294003,C,Carrer de Salou,Salou
294105,C,Carrer de Salses,Salses
294207,C,Carrer de Salvà,Salvà
294400,Pl,Plaça de Sants,Pl Sants
294502,C,Carrer de Salvador Aulet,Salvador Aulet
294604,C,Carrer de Salvador Mundí,Salvador Mundí
294659,Pl,Plaça de Salvador Seguí,Pl Salvador Seguí
294706,Ptge,Passatge de Salvador Riera,Ptge S Riera
294808,Pl,Plaça de Salvador Riera,Pl Salvador Riera
294852,C,Carrer dels Salvador,Salvador
294874,Pg,Passeig de Salvat Papasseit,Pg Salvat Papassei
295006,C,Carrer de Samaniego,Samaniego
295108,C,Carrer de Samaria,Samaria
295200,C,Carrer de Santpedor,Santpedor
295301,C,Carrer de Samsó,Samsó
295403,C,Carrer de Sant Iscle,Sant Iscle
295709,C,Carrer de Sant Adrià,Sant Adrià
295800,C,Carrer de Sant Agustí,Sant Agustí
295902,Pl,Plaça de Sant Agustí,Pl Sant Agustí
296009,Pl,Plaça de Sant Agustí Vell,Pl S Agustí Vell
296100,C,Carrer de Sant Alexandre,Sant Alexandre
296202,C,Carrer Gran de Sant Andreu,Gran Sant Andreu
296257,Rier,Riera de Sant Andreu,Rier Sant Andreu
296406,Pg,Passeig de Sant Antoni,Pg Sant Antoni
296508,Rda,Ronda de Sant Antoni,Rda Sant Antoni
296600,C,Carrer de Sant Antoni Abat,Sant Antoni Abat
296701,Ptge,Passatge de Sant Antoni Abat,Ptge S Antoni Abat
296905,C,Carrer de Sant Antoni dels Sombrerers,S Ant Sombrerers
297001,C,Carrer de Sant Antoni Maria Claret,S Antoni M Claret
297103,C,Carrer de Sant Baltasar,Sant Baltasar
297205,C,Carrer de Sant Bartomeu,Sant Bartomeu
297307,C,Carrer de Sant Bertran,Sant Bertran
297409,Ptge,Passatge de Sant Benet,Ptge Sant Benet
297500,C,Carrer de Sant Bernabé,Sant Bernabé
297602,Ptge,Passatge de Sant Bernat,Ptge Sant Bernat
297704,Pl,Plaça de Sant Bernat Calbó,Pl S Bernat Calbó
297806,Cro,Carreró de Sant Bonaventura,Cro S Bonaventura
297908,C,Carrer de Sant Camil,Sant Camil
298004,C,Carrer de Sant Carles,Sant Carles
298106,C,Carrer de Sant Casimir,Sant Casimir
298208,Pl,Plaça de Sant Gaietà,Pl Sant Gaietà
298401,Camí,Camí de Sant Cebrià,Camí Sant Cebrià
298456,Parc,Parc Forestal de Sant Cebrià,Parc F Sant Cebrià
298605,C,Carrer d'en Santcliment,Santcliment
298707,C,Carrer de Sant Crispí,Sant Crispí
298809,C,Carrer de Sant Cristòfol,Sant Cristòfol
298810,Pl,Plaça de Sant Cristòfol,Pl Sant Cristòfol
298900,Pl,Plaça de Sant Cugat,Pl Sant Cugat
299007,Camí,Camí de Sant Cugat,Camí Sant Cugat
299200,C,Carrer de Sant Cugat del Vallès,Sant Cugat Vallès
299302,C,Carrer de Sant Dalmir,Sant Dalmir
299404,C,Carrer de Sant Delfí,Sant Delfí
299506,C,Carrer de Sant Elies,Sant Elies
299608,C,Carrer de Sant Eloi,Sant Eloi
299700,C,Carrer de Sant Erasme,Sant Erasme
299801,C,Carrer de Sant Eudald,Sant Eudald
299903,C,Carrer de Sant Eusebi,Sant Eusebi
300004,C,Carrer de Sant Ferriol,Sant Ferriol
300106,C,Carrer de Sant Frederic,Sant Frederic
300208,Ptge,Passatge de Sant Felip,Ptge Sant Felip
300300,C,Carrer de Sant Felip Neri,Sant Felip Neri
300401,Pl,Plaça de Sant Felip Neri,Pl Sant Felip Neri
300503,C,Carrer de Sant Feliu de Codines,Sant Feliu Codines
300605,C,Carrer de Sant Feliu de Guíxols,Sant Feliu Guíxols
300707,C,Carrer de Sant Ferran,Sant Ferran
300809,C,Carrer de Sant Francesc,Sant Francesc
301007,Pg,Passeig de Sant Francesc,Pg Sant Francesc
301109,Pl,Plaça de les Palmeres,Pl Palmeres
301200,Plta,Placeta de Sant Francesc,Plta Sant Francesc
301302,C,Carrer de Sant Francesc Xavier,S Francesc Xavier
301404,Pl,Plaça de Sant Francesc Xavier,Pl S F Xavier
301506,C,Carrer del Palau de la Música,Palau de la Música
301608,C,Carrer de Sant Fructuós,Sant Fructuós
301700,C,Carrer de Sant Gabriel,Sant Gabriel
301801,C,Carrer de Sant Gaudenci,Sant Gaudenci
301903,C,Carrer de Sant Germà,Sant Germà
302000,Pg,Passeig de Sant Gervasi,Pg Sant Gervasi
302203,C,Carrer de Sant Gervasi de Cassoles,S Gervasi Cassoles
302305,C,Carrer de Sant Gil,Sant Gil
302349,Pl,Plaça de Sant Genís,Pl Sant Genís
302509,Camí,Camí de Sant Genís a Horta,Camí S Genís Horta
302702,Pl,Plaça de Sant Gregori Taumaturg,Pl S Gr Taumaturg
302804,C,Carrer de Sant Guillem,Sant Guillem
302906,C,Carrer de Sant Hermenegild,Sant Hermenegild
303002,C,Carrer de Sant Hipòlit,Sant Hipòlit
303104,C,Carrer de Sant Honorat,Sant Honorat
303206,C,Carrer de Sant Ignasi,Sant Ignasi
303308,C,Carrer de Sant Ildefons,Sant Ildefons
303400,C,Carrer de Sant Isidre,Sant Isidre
303454,Pl,Plaça de Sant Iu,Pl Sant Iu
303501,C,Carrer de Sant Jacint,Sant Jacint
303603,Ptge,Passatge de Sant Jaume,Ptge Sant Jaume
303705,Pl,Plaça de Sant Jaume,Pl Sant Jaume
303807,C,Carrer de Sant Jaume Apòstol,Sant Jaume Apòstol
304005,C,Carrer de Sant Joaquim,Sant Joaquim
304107,Pl,Plaça de Sant Joaquim,Pl Sant Joaquim
304209,C,Carrer de Sant Jordi,Sant Jordi
304300,Pl,Plaça de Sant Jordi,Pl Sant Jordi
304402,C,Carrer de Sant Josep,Sant Josep
304504,Pl,Plaça de Sant Josep,Pl Sant Josep
304606,C,Carrer de Sant Josep Cottolengo,S J Cottolengo
304708,Pl,Plaça de Sant Josep de Calassanç,Pl S J Calassanç
304800,Ptge,Passatge de Sant Josep de la Muntanya,Ptge S J Muntanya
304901,C,Carrer de Sant Josep Oriol,Sant Josep Oriol
305008,Pl,Plaça de Sant Josep Oriol,Pl S Josep Oriol
305100,Pg,Passeig de Sant Joan,Pg Sant Joan
305201,Pg,Passeig de Sant Joan Bosco,Pg Sant Joan Bosco
305405,C,Carrer de Sant Joan de la Salle,Sant Joan Salle
305507,C,Carrer de Sant Joan de Malta,Sant Joan de Malta
305700,Pl,Plaça de Sant Just,Pl Sant Just
305802,C,Carrer de Sant Llàtzer,Sant Llàtzer
305904,Camí,Camí de Sant Llàtzer,Camí Sant Llàtzer
306102,C,Carrer de Sant Liguori,Sant Liguori
306204,Pl,Plaça de Sant Lluc,Pl Sant Lluc
306306,C,Carrer de Sant Lluís,Sant Lluís
306408,C,Carrer de Sant Magí,Sant Magí
306500,C,Carrer de Sant Manuel,Sant Manuel
306703,C,Carrer de Sant Marc,Sant Marc
306805,Bda,Baixada de Sant Marià,Bda Sant Marià
306907,C,Carrer de Sant Marià,Sant Marià
307003,C,Carrer de Sant Màrius,Sant Màrius
307105,C,Carrer de Sant Martí,Sant Martí
307207,Rda,Ronda de Sant Martí,Rda Sant Martí
307309,C,Carrer de Sant Martí de Porres,Sant Martí Porres
307400,C,Carrer de Sant Mateu,Sant Mateu
307502,C,Carrer de Sant Maurici,Sant Maurici
307604,C,Carrer de Sant Medir,Sant Medir
307706,Bda,Baixada de Sant Miquel,Bda Sant Miquel
307808,C,Carrer de Sant Miquel,Sant Miquel
307900,Pl,Plaça de Sant Miquel,Pl Sant Miquel
308006,Plta,Placeta de Sant Miquel,Plta Sant Miquel
308108,C,Carrer de Sant Narcís,Sant Narcís
308200,C,Carrer de Sant Nicolau,Sant Nicolau
308301,C,Carrer de Sant Oleguer,Sant Oleguer
308403,C,Carrer de Sant Onofre,Sant Onofre
308505,C,Carrer de Sant Pau,Sant Pau
308607,Ptge,Passatge de Sant Pau,Ptge Sant Pau
308709,Rda,Ronda de Sant Pau,Rda Sant Pau
308800,C,Carrer de Sant Pacià,Sant Pacià
308902,C,Carrer de Sant Pasqual Bailón,S Pasqual Bailón
309009,C,Carrer de Sant Paulí de Nola,Sant Paulí de Nola
309100,C,Carrer de Sant Pere,Sant Pere
309202,Ptge,Passatge de Sant Pere,Ptge Sant Pere
309304,Pl,Plaça de Sant Pere,Pl Sant Pere
309406,Rda,Ronda de Sant Pere,Rda Sant Pere
309508,C,Carrer de Sant Pere d'Abanto,S Pere d'Abanto
309600,C,Carrer de Sant Pere Claver,Sant Pere Claver
309701,C,Carrer de Sant Pere Màrtir,Sant Pere Màrtir
309803,Camí,Camí de Sant Pere Màrtir a Vallvidrera,Camí S P Màrtir V
310008,C,Carrer de Sant Quintí,Sant Quintí
310100,C,Carrer de Sant Quirze Safaja,Sant Quirze Safaja
310201,C,Carrer de Sant Ramon de Penyafort,S Ramon Penyafort
310303,C,Carrer de Sant Rafael,Sant Rafael
310405,C,Carrer de Sant Ramon,Sant Ramon
310507,Av,Avinguda de Sant Ramon Nonat,Av S Ramon Nonat
310609,Ptge,Passatge de Sant Ramon Nonat,Ptge S Ramon Nonat
310700,C,Carrer de Sant Roc,Sant Roc
310802,C,Carrer de Sant Salvador,Sant Salvador
310904,C,Carrer de Sant Sebastià,Sant Sebastià
311000,C,Carrer de Sant Sever,Sant Sever
311204,C,Carrer de Sant Simplici,Sant Simplici
311306,Pas,Pas de Sant Tarsici,Pas Sant Tarsici
311408,C,Carrer de Sant Elm,Sant Elm
311500,C,Carrer de Sant Vicenç,Sant Vicenç
311601,Pl,Plaça de Sant Vicenç de Sarrià,Pl S Vicenç Sarrià
311703,C,Carrer de Sancho de Ávila,Sancho de Ávila
311805,C,Carrer de Sancho Marraco,Sancho Marraco
311907,C,Carrer de Sanet,Sanet
312105,C,Carrer de les Santjoanistes,Santjoanistes
312207,Pl,Plaça de Sanllehy,Pl Sanllehy
312309,C,Carrer de Sanpere i Miquel,Sanpere i Miquel
312400,C,Carrer de Sants,Sants
312502,C,Carrer de Santa Àgata,Santa Àgata
312604,C,Carrer de Santa Albina,Santa Albina
312706,C,Carrer de Santa Amàlia,Santa Amàlia
312808,C,Carrer de Santa Amèlia,Santa Amèlia
312900,Ptge,Passatge de Santa Amèlia,Ptge Santa Amèlia
313006,C,Carrer de Santa Anna,Santa Anna
313108,C,Carrer de Santa Carolina,Santa Carolina
313301,C,Carrer de Santa Caterina,Santa Caterina
313403,Pl,Plaça de Santa Caterina,Pl Santa Caterina
313505,C,Carrer de Santa Caterina de Siena,Sta Caterina Siena
313607,C,Carrer de Santa Cecília,Santa Cecília
313709,Bda,Baixada de Santa Clara,Bda Santa Clara
313800,C,Carrer de Santa Clotilde,Santa Clotilde
313902,C,Carrer de Santa Coloma,Santa Coloma
314100,Pg,Passeig de Santa Coloma,Pg Santa Coloma
314177,Parc,Parc Forestal de Santa Creu d'Olorda,Parc Sta Creu Olor
314304,C,Carrer de la Santa Creu,Santa Creu
314406,Ctra,Carretera de Santa Creu d'Olorda a Sarrià,Ctra S Creu Sarrià
314508,Camí,Camí de Santa Creu d'Olorda a Vallvidrera,Camí St Creu Vallv
